,Широта,Долгота
93110,55.7236,37.61058
93111,55.740847,37.531767
93112,55.753784,37.588685
93113,55.772522,37.66321
93114,55.746407,37.546474
93115,55.739938,37.618671
93116,55.712207,37.621126
93117,55.744723,37.566705
93118,55.657225,37.481619
93119,55.806391,37.582601
93120,55.775488,37.546389
93121,55.725131,37.638881
93122,55.761734,37.657952
93123,55.750707,37.821153
93124,55.743767,37.628201
93125,55.739045,37.57652
93126,55.780048,37.545494
93127,55.74372,37.578201
93128,55.727557,37.567383
93129,55.635869,37.520972
93130,55.80209,37.531762
93131,55.768962,37.668699
93132,55.697819,37.786714
93133,55.706904,37.457581
93134,55.656158,37.569692
93135,55.728181,37.477603
93136,55.843826,37.577494
93137,55.809229,37.729504
93138,55.856472,37.685596
93139,55.760638,37.631921
93140,55.786149,37.723258
93141,55.774649,37.471402
93142,55.74222,37.660309
93143,55.709092,37.653703
93144,55.810512,37.645408
93145,55.76087,37.666303
93146,55.687281,37.653095
93147,55.686388,37.572992
93148,55.68313,37.50385
93149,55.703474,37.726495
93150,55.772641,37.678446
93151,55.733105,37.484828
93152,55.693951,37.672841
93153,55.849596,37.469968
93154,55.756199,37.551482
93155,55.780626,37.592823
93156,55.661355,37.480323
93157,55.83638,37.626618
93158,55.81014,37.807256
93159,55.793263,37.489195
93160,55.761506,37.632653
93161,55.747484,37.534476
93162,55.777212,37.674043
93163,55.825904,37.43592
93164,55.72736,37.567635
93165,55.736015,37.585578
93166,55.788187,37.613468
93167,55.748885,37.538747
93168,55.851715,37.493035
93169,55.792282,37.775163
93170,55.787439,37.613937
93171,55.744318,37.679219
93172,55.730638,37.637709
93173,55.692434,37.52831
93174,55.855718,37.477781
93175,55.775539,37.684026
93176,55.711952,37.615157
93177,55.757174,37.659371
93178,55.709092,37.653703
93179,55.656131,37.744189
93180,55.698962,37.739053
93181,55.758664,37.549647
93182,55.635294,37.73668
93183,55.781129,37.601675
93184,55.706006,37.593948
93185,55.797548,37.486273
93186,55.690108,37.602621
93187,55.765528,37.592268
93188,55.640094,37.53313
93189,55.888858,37.530492
93190,55.781245,37.571737
93191,55.700178,37.505272
93192,55.815521,37.512814
93193,55.805626,37.520125
93194,55.815527,37.514002
93195,55.681384,37.549023
93196,55.764735,37.639759
93197,55.768065,37.647846
93198,55.779975,37.592942
93199,55.83958,37.491242
93200,55.694758,37.49968
93201,55.730722,37.628755
93202,55.745001,37.636711
93203,55.775619,37.659722
93204,55.821457,37.498013
93205,55.855814,37.478077
93206,55.77628,37.660134
93207,55.849811,37.61629
93208,55.712248,37.620977
93209,55.77418,37.691739
93210,55.70021,37.85598
93211,55.803093,37.618392
93212,55.782335,37.60032
93213,55.766689,37.610757
93214,55.773186,37.655869
93215,55.70622,37.656869
93216,55.727969,37.474395
93217,55.633941,37.443438
93218,55.772477,37.6634
93219,55.715196,37.574008
93220,55.817598,37.64738
93221,55.808059,37.519189
93222,55.810737,37.800078
93223,55.735567,37.498768
93224,55.727591,37.567468
93225,55.766221,37.660946
93226,55.706174,37.765189
93227,55.79594,37.739564
93228,55.825446,37.602771
93229,55.706054,37.593991
93230,55.776326,37.657878
93231,55.690897,37.658991
93232,55.811593,37.655058
93233,55.748167,37.581636
93234,55.874671,37.602745
93235,55.790178,37.531466
93236,55.773891,37.5994
93237,55.664107,37.599154
93238,55.809015,37.492636
93239,55.770992,37.620164
93240,55.747183,37.654948
93241,55.98015,37.417211
93242,55.853259,37.467694
93243,55.653164,37.502125
93244,55.747317,37.538806
93245,55.770584,37.649104
93246,55.870146,37.637914
93247,55.811211,37.638549
93248,55.781999,37.6016
93249,55.710161,37.62351
93250,55.792691,37.590093
93251,55.755509,37.544406
93252,55.741518,37.501761
93253,55.889498,37.596755
93254,55.779979,37.516676
93255,55.689718,37.618415
93256,55.678171,37.664908
93257,55.654846,37.646964
93258,55.756199,37.570993
93259,55.704705,37.65447
93260,55.681505,37.624745
93261,55.744108,37.679389
93262,55.662187,37.418212
93263,55.849309,37.588943
93264,55.783041,37.730364
93265,55.770683,37.678907
93266,55.771233,37.620145
93267,55.704747,37.63899
93268,55.78293,37.579392
93269,55.744872,37.567322
93270,55.780027,37.59341
93271,55.730326,37.640029
93272,55.806229,37.544977
93273,55.817165,37.649505
93274,55.824702,37.654239
93275,55.785823,37.495019
93276,55.749694,37.53412
93277,55.75591,37.644088
93278,55.765277,37.621738
93279,55.658516,37.537979
93280,55.8106,37.55803
93281,55.739657,37.611611
93282,55.854118,37.496983
93283,55.754264,37.752712
93284,55.749219,37.423448
93285,55.737869,37.594468
93286,55.815346,37.511774
93287,55.743164,37.499834
93288,55.756109,37.694284
93289,55.749745,37.538314
93290,55.741332,37.530975
93291,55.768267,37.684169
93292,55.780319,37.592522
93293,55.77379,37.739147
93294,55.779806,37.60105
93295,55.771689,37.680491
93296,55.806625,37.407722
93297,55.772471,37.651944
93298,55.793147,37.675844
93299,55.693701,37.676683
93300,55.654929,37.618791
93301,55.772635,37.66349
93302,55.794032,37.495046
93303,55.757729,37.646304
93304,55.751335,37.607239
93305,55.808545,37.763754
93306,55.766754,37.596791
93307,55.705632,37.511209
93308,55.67771,37.516479
93309,55.824906,37.509723
93310,55.792512,37.604832
93311,55.825772,37.516079
93312,55.722928,37.692889
93313,55.772414,37.664261
93314,55.761877,37.628282
93315,55.757181,37.565976
93316,55.70303,37.641267
93317,55.835792,37.490189
93318,55.653312,37.620663
93319,55.679267,37.641877
93320,55.791339,37.604681
93321,55.734923,37.603093
93322,55.776926,37.602958
93323,55.845872,37.664085
93324,55.838285,37.626267
93325,55.651205,37.507381
93326,55.682104,37.535556
93327,55.820287,37.758494
93328,55.780295,37.664696
93329,55.8403,37.491547
93330,55.864764,37.604976
93331,55.738317,37.409772
93332,55.72997,37.732322
93333,55.737508,37.506165
93334,55.804166,37.590731
93335,55.648633,37.656338
93336,55.805604,37.539546
93337,55.829613,37.629891
93338,55.726701,37.561661
93339,55.82057,37.664286
93340,55.86677,37.706678
93341,55.816241,37.642873
93342,55.781863,37.580936
93343,55.730548,37.63517
93344,55.714845,37.899557
93345,55.721119,37.652405
93346,55.754858,37.843125
93347,55.856639,37.641508
93348,55.736763,37.625766
93349,55.755507,37.509139
93350,55.76156,37.663183
93351,55.823763,37.495366
93352,55.786902,37.675421
93353,55.740604,37.503805
93354,55.806958,37.502861
93355,55.787162,37.494134
93356,55.708315,37.73114
93357,55.754722,37.613482
93358,55.658599,37.514345
93359,55.677626,37.574178
93360,55.737698,37.867154
93361,55.784006,37.597198
93362,55.761048,37.579567
93363,55.744644,37.566399
93364,55.682931,37.844489
93365,55.717646,37.677855
93366,55.788818,37.568708
93367,55.653928,37.621088
93368,55.765719,37.67988
93369,55.771736,37.637302
93370,55.694827,37.809996
93371,55.753217,37.609919
93372,55.717772,37.613379
93373,55.718973,37.555531
93374,55.742505,37.652225
93375,55.656793,37.496728
93376,55.654984,37.583606
93377,55.757047,37.635049
93378,55.854259,37.47601
93379,55.674455,37.763072
93380,55.805102,37.759625
93381,55.680404,37.632741
93382,55.689697,37.527372
93383,55.783487,37.565126
93384,55.801283,37.636684
93385,55.762202,37.510242
93386,55.675282,37.471066
93387,55.74895,37.588384
93388,55.777889,37.515321
93389,55.777449,37.658636
93390,55.776699,37.674941
93391,55.766057,37.556592
93392,55.770393,37.646847
93393,55.728075,37.477697
93394,55.671245,37.55445
93395,55.717948,37.785275
93396,55.610099,37.720361
93397,55.700533,37.854694
93398,55.784485,37.46386
93399,55.779027,37.665788
93400,55.747977,37.706807
93401,55.722475,37.651383
93402,55.700059,37.623315
93403,55.698916,37.633815
93404,55.847167,37.63798
93405,55.747752,37.680289
93406,55.742146,37.653322
93407,55.737544,37.616475
93408,55.770568,37.678934
93409,55.710109,37.674839
93410,55.692465,37.528366
93411,55.622283,37.613238
93412,55.79122,37.482763
93413,55.700781,37.759432
93414,55.890042,37.538019
93415,55.70697,37.457111
93416,55.591781,37.598905
93417,55.86486,37.604689
93418,55.88933,37.597019
93419,55.823082,37.496904
93420,55.855939,37.653035
93421,55.775846,37.749359
93422,55.672835,37.575459
93423,55.800919,37.532559
93424,55.656276,37.597956
93425,55.723742,37.643858
93426,55.766092,37.62049
93427,55.694318,37.676584
93428,55.735532,37.498391
93429,55.740485,37.658076
93430,55.771878,37.575783
93431,55.731335,37.645521
93432,55.699851,37.506821
93433,55.574128,37.565366
93434,55.76664,37.62448
93435,55.652864,37.505781
93436,55.758383,37.652719
93437,55.758911,37.645524
93438,55.771799,37.619111
93439,55.675846,37.540696
93440,55.703041,37.766464
93441,55.788729,37.568342
93442,55.707217,37.595923
93443,55.687573,37.603926
93444,55.766779,37.624143
93445,55.775905,37.59609
93446,55.818944,37.361012
93447,55.638774,37.75843
93448,55.766598,37.660875
93449,55.772789,37.662702
93450,55.860491,37.437236
93451,55.754948,37.667625
93452,55.79017,37.523985
93453,55.802995,37.773109
93454,55.768521,37.624623
93455,55.786577,37.595108
93456,55.806475,37.545601
93457,55.723742,37.687789
93458,55.780048,37.592569
93459,55.700838,37.651305
93460,55.642015,37.54114
93461,55.812479,37.651978
93462,55.761543,37.408297
93463,55.781309,37.469018
93464,55.6988,37.845288
93465,55.708718,37.871708
93466,55.696947,37.625688
93467,55.754948,37.667625
93468,55.758698,37.641723
93469,55.676433,37.857997
93470,55.659646,37.749301
93471,55.78623,37.601169
93472,55.684067,37.550245
93473,55.797735,37.568838
93474,55.792173,37.544101
93475,55.780562,37.593137
93476,55.792891,37.488363
93477,55.743484,37.508764
93478,55.809219,37.463661
93479,55.806295,37.841698
93480,55.755098,37.647831
93481,55.714048,37.568366
93482,55.719845,37.670192
93483,55.73918,37.411599
93484,55.71822,37.411312
93485,55.649674,37.594484
93486,55.748094,37.599454
93487,55.763922,37.646125
93488,55.799413,37.595644
93489,55.663129,37.480866
93490,55.738205,37.829061
93491,55.766659,37.624223
93492,55.710693,37.6688
93493,55.704777,37.63864
93494,55.72392,37.688825
93495,55.746679,37.536427
93496,55.776699,37.674941
93497,55.743873,37.508851
93498,55.695848,37.679509
93499,55.744396,37.649804
93500,55.803509,37.518228
93501,55.702887,37.510355
93502,55.692236,37.528905
93503,55.754934,37.61367
93504,55.752247,37.753881
93505,55.836006,37.386163
93506,55.737691,37.663098
93507,55.641752,37.524161
93508,55.755007,37.403541
93509,55.747247,37.544984
93510,55.749205,37.645349
93511,55.773096,37.655922
93512,55.870758,37.640896
93513,55.728846,37.647918
93514,55.748092,37.705238
93515,55.678568,37.467827
93516,55.856166,37.478764
93517,55.72738,37.567607
93518,55.633897,37.441989
93519,55.808072,37.512061
93520,55.710714,37.643932
93521,55.832859,37.657422
93522,55.748033,37.53708
93523,55.726701,37.629033
93524,55.855672,37.47616
93525,55.826236,37.62822
93526,55.718272,37.548374
93527,55.726701,37.629033
93528,55.674078,37.503935
93529,55.654332,37.765623
93530,55.766716,37.62448
93531,55.776564,37.655422
93532,55.694668,37.674914
93533,55.739736,37.666702
93534,55.657,37.739663
93535,55.75242,37.819598
93536,55.814207,37.601828
93537,55.726134,37.577776
93538,55.747129,37.534542
93539,55.797279,37.71877
93540,55.706584,37.61726
93541,55.782148,37.703543
93542,55.742122,37.633825
93543,55.730194,37.644633
93544,55.715039,37.62484
93545,55.669957,37.552197
93546,55.870689,37.659757
93547,55.647742,37.595068
93548,55.743447,37.566219
93549,55.878482,37.540198
93550,55.656157,37.541647
93551,55.642299,37.617952
93552,55.67414,37.738178
93553,55.662667,37.515113
93554,55.883622,37.604633
93555,55.737435,37.613295
93556,55.804045,37.496052
93557,55.747678,37.65145
93558,55.772943,37.663471
93559,55.737122,37.587839
93560,55.738267,37.716639
93561,55.743637,37.499395
93562,55.550196,37.542061
93563,55.653486,37.501435
93564,55.734261,37.656972
93565,55.776263,37.737759
93566,55.845435,37.661649
93567,55.802174,37.532152
93568,55.788351,37.577051
93569,55.615484,37.592069
93570,55.752968,37.882549
93571,55.612042,37.605312
93572,55.703922,37.502835
93573,55.801506,37.53678
93574,55.708661,37.58742
93575,55.760376,37.625144
93576,55.771189,37.619675
93577,55.679031,37.456118
93578,55.652999,37.502516
93579,55.686087,37.307305
93580,55.680148,37.638379
93581,55.772479,37.6633
93582,55.792014,37.560253
93583,55.852996,37.619528
93584,55.858349,37.681827
93585,55.640875,37.602981
93586,55.784214,37.614883
93587,55.748323,37.580827
93588,55.770628,37.649168
93589,55.776883,37.607248
93590,55.811179,37.79979
93591,55.830409,37.617511
93592,55.654074,37.844874
93593,55.742802,37.527569
93594,55.720044,37.420205
93595,55.691971,37.527644
93596,55.908406,37.743935
93597,55.759983,37.624569
93598,55.702053,37.93139
93599,55.670218,37.538136
93600,55.760105,37.625547
93601,55.799829,37.712229
93602,55.738725,37.410575
93603,55.734039,37.564308
93604,55.757696,37.405925
93605,55.728608,37.571649
93606,55.733481,37.643722
93607,55.760011,37.621263
93608,55.790011,37.656828
93609,55.79229,37.604097
93610,55.821095,37.370147
93611,55.762374,37.604257
93612,55.795769,37.560484
93613,55.742694,37.663514
93614,55.756915,37.547638
93615,55.755338,37.600617
93616,55.78188,37.706934
93617,55.804875,37.715928
93618,55.691228,37.560359
93619,55.715483,37.396229
93620,55.838324,37.576844
93621,55.677494,37.635318
93622,55.809002,37.758803
93623,55.765175,37.580999
93624,55.774013,37.578229
93625,55.730156,37.681823
93626,55.690999,37.576226
93627,55.804305,37.59011
93628,55.631898,37.517777
93629,55.649161,37.746411
93630,55.815333,37.691982
93631,55.746485,37.671537
93632,55.869037,37.664692
93633,55.711402,37.680867
93634,55.762569,37.683685
93635,55.763318,37.635391
93636,55.684273,37.621344
93637,55.794139,37.750288
93638,55.822249,37.623623
93639,55.749023,37.655252
93640,55.667537,37.529005
93641,55.739219,37.50701
93642,55.773496,37.644098
93643,55.756972,37.599257
93644,55.651532,37.508081
93645,55.651633,37.612731
93646,55.738899,37.65918
93647,55.746485,37.671537
93648,55.656276,37.597956
93649,55.640062,37.608896
93650,55.619248,37.507139
93651,55.753386,37.716573
93652,55.751349,37.583743
93653,55.687763,37.47449
93654,55.633408,37.520246
93655,55.688586,37.913112
93656,55.810697,37.799407
93657,55.743504,37.498933
93658,55.729344,37.644018
93659,55.760423,37.56129
93660,55.744604,37.624926
93661,55.805642,37.412973
93662,55.77465,37.696854
93663,55.780099,37.593549
93664,55.744992,37.624825
93665,55.851849,37.467239
93666,55.758567,37.750614
93667,55.791511,37.561445
93668,55.728119,37.476781
93669,55.692078,37.728447
93670,55.793263,37.807937
93671,55.886048,37.602028
93672,55.709266,37.622316
93673,55.6709,37.473483
93674,55.746505,37.536988
93675,55.788655,37.567623
93676,55.762939,37.679453
93677,55.80667,37.588643
93678,55.819437,37.386494
93679,55.852371,37.625141
93680,55.869366,37.66306
93681,55.680645,37.623766
93682,55.670485,37.633977
93683,55.802878,37.799523
93684,55.866537,37.471448
93685,55.664816,37.752881
93686,55.773533,37.498663
93687,55.65379,37.766211
93688,55.766763,37.624156
93689,55.734777,37.588841
93690,55.717566,37.793605
93691,55.811175,37.799339
93692,55.759187,37.611023
93693,55.699927,37.76511
93694,55.800531,37.710831
93695,55.785082,37.730942
93696,55.781989,37.670432
93697,55.766689,37.624117
93698,55.773757,37.740061
93699,55.653745,37.647221
93700,55.644615,37.654394
93701,55.711136,37.561777
93702,55.780642,37.606093
93703,55.741916,37.653299
93704,55.683962,37.550298
93705,55.703481,37.683415
93706,55.669932,37.763876
93707,55.734672,37.595561
93708,55.850061,37.44281
93709,55.778184,37.689245
93710,55.738604,37.409773
93711,55.696315,37.397229
93712,55.7105,37.767814
93713,55.636956,37.653673
93714,55.80731,37.635958
93715,55.683869,37.621519
93716,55.711075,37.474056
93717,55.802344,37.421212
93718,55.781424,37.582569
93719,55.772971,37.601299
93720,55.663978,37.511082
93721,55.77628,37.541413
93722,55.672098,37.279726
93723,55.704475,37.65366
93724,55.733742,37.590031
93725,55.761884,37.632742
93726,55.746786,37.539546
93727,55.611126,37.286655
93728,55.695745,37.484007
93729,55.774437,37.656024
93730,55.757144,37.512249
93731,55.759044,37.649554
93732,55.791025,37.748461
93733,55.749719,37.538158
93734,55.885998,37.660367
93735,55.710139,37.620965
93736,55.865595,37.462026
93737,55.757261,37.633547
93738,55.733343,37.601663
93739,55.780468,37.593413
93740,55.76238,37.567482
93741,55.875794,37.484552
93742,55.821507,37.386111
93743,55.739213,37.632421
93744,55.759155,37.597907
93745,55.691857,37.622256
93746,55.86004,37.483665
93747,55.779142,37.470835
93748,55.795173,37.713282
93749,55.727087,37.579184
93750,55.659728,37.749515
93751,55.736256,37.804275
93752,55.777817,37.648188
93753,55.848884,37.454033
93754,55.818051,37.752781
93755,55.78029,37.633939
93756,55.779984,37.720475
93757,55.701439,37.624572
93758,55.717726,37.622058
93759,55.765238,37.616472
93760,55.709321,37.623702
93761,55.829357,37.306069
93762,55.738306,37.66166
93763,55.647448,37.723522
93764,55.79475,37.5785
93765,55.657488,37.54288
93766,55.726445,37.579829
93767,55.612691,37.695719
93768,55.752029,37.819864
93769,55.730271,37.637698
93770,55.683628,37.550662
93771,55.77167,37.602819
93772,55.820232,37.388834
93773,55.714535,37.883406
93774,55.714493,37.671813
93775,55.771574,37.682387
93776,55.679015,37.643908
93777,55.714303,37.435235
93778,55.740874,37.658463
93779,55.770755,37.6464
93780,55.656624,37.495311
93781,55.7474,37.582039
93782,55.761624,37.658594
93783,55.718523,37.607922
93784,55.783581,37.707931
93785,55.708173,37.682276
93786,55.724705,37.633212
93787,55.794091,37.750029
93788,55.745336,37.859347
93789,55.764337,37.568856
93790,55.809298,37.497032
93791,55.803164,37.631604
93792,55.798122,37.518207
93793,55.756606,37.563696
93794,55.723549,37.567795
93795,55.696847,37.561943
93796,55.740175,37.617384
93797,55.748405,37.776085
93798,55.840562,37.491429
93799,55.793687,37.610311
93800,55.906174,37.73816
93801,55.759472,37.644995
93802,55.728893,37.449797
93803,55.773389,37.620748
93804,55.709835,37.658656
93805,55.754626,37.55763
93806,55.748787,37.53886
93807,55.779915,37.601115
93808,55.734399,37.568498
93809,55.778476,37.631957
93810,55.819243,37.634964
93811,55.709393,37.653165
93812,55.72417,37.825223
93813,55.803574,37.784688
93814,55.734727,37.830563
93815,55.863831,37.545366
93816,55.768121,37.55836
93817,55.757345,37.633611
93818,55.810495,37.383918
93819,55.736976,37.640226
93820,55.728135,37.611489
93821,55.7764,37.500303
93822,55.847058,37.357384
93823,55.741374,37.657556
93824,55.779981,37.601135
93825,55.670066,37.868465
93826,55.743574,37.499178
93827,55.700354,37.572691
93828,55.740615,37.634157
93829,55.746811,37.630718
93830,55.802748,37.520054
93831,55.688296,37.532067
93832,55.74352,37.421077
93833,55.774225,37.674181
93834,55.791576,37.716725
93835,55.802809,37.826268
93836,55.764523,37.60115
93837,55.818855,37.619986
93838,55.640332,37.532517
93839,55.878568,37.478691
93840,55.550196,37.542061
93841,55.763214,37.635294
93842,55.682836,37.661021
93843,55.848723,37.634446
93844,55.737688,37.704669
93845,55.775794,37.555246
93846,55.759585,37.552704
93847,55.611289,37.608368
93848,55.676363,37.665369
93849,55.866818,37.489495
93850,55.78193,37.470073
93851,55.757365,37.633245
93852,55.745151,37.626985
93853,55.706359,37.594338
93854,55.759576,37.6453
93855,55.679028,37.572476
93856,55.661316,37.760058
93857,55.865528,37.536445
93858,55.728319,37.47758
93859,55.791014,37.530285
93860,55.693615,37.676239
93861,55.68429,37.489099
93862,55.69681,37.360289
93863,55.693679,37.53441
93864,55.716908,37.643892
93865,55.894146,37.61679
93866,55.78659,37.601681
93867,55.74831,37.540001
93868,55.712067,37.620102
93869,55.776821,37.607966
93870,55.771864,37.649187
93871,55.742555,37.628292
93872,55.658493,37.749281
93873,55.676511,37.665308
93874,55.863509,37.434461
93875,55.887738,37.640452
93876,55.711142,37.61879
93877,55.910842,37.542762
93878,55.745498,37.580542
93879,55.828838,37.631002
93880,55.808361,37.50026
93881,55.760387,37.624969
93882,55.653113,37.594874
93883,55.70936,37.622328
93884,55.766658,37.624079
93885,55.684469,37.750347
93886,55.85414,37.475614
93887,55.855905,37.440482
93888,55.781776,37.580508
93889,55.777901,37.637931
93890,55.706966,37.457186
93891,55.707024,37.560141
93892,55.83724,37.636493
93893,55.793756,37.576731
93894,55.778842,37.640713
93895,55.720205,37.609999
93896,55.82364,37.495478
93897,55.780602,37.56118
93898,55.656208,37.569313
93899,55.792594,37.590726
93900,55.755796,37.623817
93901,55.802776,37.641465
93902,55.751003,37.783592
93903,55.783759,37.628952
93904,55.727251,37.60984
93905,55.784807,37.663343
93906,55.857571,37.585628
93907,55.811056,37.797002
93908,55.712284,37.510428
93909,55.731533,37.627652
93910,55.745113,37.550239
93911,55.737058,37.631854
93912,55.739594,37.41093
93913,55.680937,37.588629
93914,55.75738,37.851671
93915,55.78164,37.59797
93916,55.779213,37.692894
93917,55.757097,37.632273
93918,55.823392,37.520937
93919,55.779866,37.601206
93920,55.760851,37.679926
93921,55.677761,37.57446
93922,55.671289,37.554558
93923,55.783556,37.719126
93924,55.791024,37.530073
93925,55.740337,37.63264
93926,55.739657,37.78234
93927,55.71113,37.596075
93928,55.82029,37.716884
93929,55.692522,37.574223
93930,55.794969,37.593209
93931,55.706102,37.594034
93932,55.870669,37.639958
93933,55.80876,37.49402
93934,55.759325,37.408874
93935,55.79098,37.529759
93936,55.705212,37.640911
93937,55.80028,37.716484
93938,55.864783,37.605195
93939,55.772563,37.683307
93940,55.822773,37.497538
93941,55.889693,37.530157
93942,55.805409,37.539205
93943,55.757559,37.582718
93944,55.810052,37.498679
93945,55.834495,37.657757
93946,55.680459,37.663382
93947,55.796229,37.719393
93948,55.856563,37.558179
93949,55.81667,37.70242
93950,55.828323,37.438901
93951,55.791475,37.542822
93952,55.71797,37.688945
93953,55.651446,37.469767
93954,55.682524,37.723046
93955,55.782546,37.701924
93956,55.740378,37.637911
93957,55.823392,37.497397
93958,55.78009,37.593388
93959,55.688717,37.573851
93960,55.790659,37.677819
93961,55.762226,37.642496
93962,55.682342,37.696829
93963,55.726539,37.757761
93964,55.61181,37.605268
93965,55.714113,37.43725
93966,55.653107,37.502261
93967,55.870105,37.631947
93968,55.753878,37.662717
93969,55.763972,37.508983
93970,55.73343,37.712669
93971,55.748335,37.581792
93972,55.754032,37.637948
93973,55.673232,37.664701
93974,55.895425,37.715235
93975,55.780135,37.59267
93976,55.679258,37.559622
93977,55.688931,37.531231
93978,55.771321,37.620422
93979,55.729242,37.660521
93980,55.666839,37.551749
93981,55.739774,37.469278
93982,55.843554,37.444367
93983,55.875582,37.665808
93984,55.777459,37.58646
93985,55.712248,37.620703
93986,55.786094,37.634591
93987,55.788508,37.678112
93988,55.751333,37.597337
93989,55.803907,37.590766
93990,55.762168,37.510325
93991,55.766674,37.624026
93992,55.779151,37.689541
93993,55.64039,37.53271
93994,55.644805,37.519948
93995,55.680627,37.66325
93996,55.648977,37.745004
93997,55.812464,37.567798
93998,55.727486,37.597082
93999,55.861724,37.542147
94000,55.669832,37.552663
94001,55.741578,37.525932
94002,55.78085,37.668063
94003,55.725175,37.625779
94004,55.738063,37.528228
94005,55.866721,37.559693
94006,55.697098,37.578499
94007,55.721519,37.635403
94008,55.848758,37.504443
94009,55.79125,37.635096
94010,55.820409,37.377658
94011,55.806582,37.840559
94012,55.662942,37.480794
94013,55.655883,37.493785
94014,55.88813,37.589467
94015,55.810166,37.453804
94016,55.757873,37.782434
94017,55.748559,37.648311
94018,55.794697,37.543085
94019,55.742762,37.564281
94020,55.709093,37.652912
94021,55.684052,37.557556
94022,55.821268,37.387483
94023,55.79331,37.492421
94024,55.779866,37.59249
94025,55.771641,37.648569
94026,55.622917,37.605747
94027,55.60619,37.718324
94028,55.817073,37.648246
94029,55.673231,37.860909
94030,55.633997,37.440945
94031,55.751282,37.999872
94032,55.731985,37.587852
94033,55.865201,37.661458
94034,55.814407,37.601515
94035,55.710258,37.674919
94036,55.797262,37.719616
94037,55.804192,37.590832
94038,55.807017,37.799918
94039,55.826493,37.62784
94040,55.789621,37.53345
94041,55.676377,37.469437
94042,55.754454,37.752596
94043,55.772641,37.678446
94044,55.652685,37.476492
94045,55.794215,37.578866
94046,55.744715,37.566586
94047,55.659457,37.42862
94048,55.79556,37.787926
94049,55.743243,37.50607
94050,55.737963,37.505811
94051,55.748458,37.580736
94052,55.748364,37.540171
94053,55.705227,37.68881
94054,55.744643,37.624916
94055,55.727878,37.597135
94056,55.880568,37.5406
94057,55.806113,37.395104
94058,55.675832,37.772173
94059,55.822774,37.496655
94060,55.757755,37.624138
94061,55.876008,37.423474
94062,55.863765,37.54527
94063,55.777619,37.524025
94064,55.772234,37.576146
94065,55.740467,37.632534
94066,55.726089,37.532699
94067,55.655668,37.761571
94068,55.796166,37.599565
94069,55.647633,37.482021
94070,55.698029,37.635678
94071,55.810707,37.83103
94072,55.879364,37.541258
94073,55.743554,37.86349
94074,55.88519,37.602277
94075,55.749937,37.538148
94076,55.636072,37.741131
94077,55.878584,37.478862
94078,55.629857,37.599196
94079,55.730872,37.598386
94080,55.717635,37.740808
94081,55.663996,37.482036
94082,55.802929,37.55595
94083,55.760524,37.662354
94084,55.777508,37.635816
94085,55.751598,37.819887
94086,55.697134,37.679206
94087,55.69948,37.343557
94088,55.705444,37.72559
94089,55.667959,37.466327
94090,55.693599,37.67616
94091,55.674186,37.5659
94092,55.753021,37.715981
94093,55.845203,37.638928
94094,55.780579,37.449359
94095,55.742775,37.639625
94096,55.746516,37.536562
94097,55.75168,37.820111
94098,55.720301,37.821668
94099,55.622365,37.739295
94100,55.822723,37.823712
94101,55.765719,37.67988
94102,55.804584,37.519808
94103,55.74989,37.537406
94104,55.753805,37.605819
94105,55.768936,37.583283
94106,55.821221,37.430231
94107,55.661344,37.555639
94108,55.766672,37.624058
94109,55.664749,37.546308
94110,55.757428,37.633487
94111,55.786235,37.641166
94112,55.757365,37.633245
94113,55.731844,37.593304
94114,55.61832,37.673086
94115,55.741518,37.501761
94116,55.845372,37.661536
94117,55.693684,37.676597
94118,55.759417,37.552746
94119,55.622189,37.613242
94120,55.835865,37.62597
94121,55.79334,37.813216
94122,55.678632,37.635325
94123,55.683172,37.697964
94124,55.746274,37.562869
94125,55.839995,37.488442
94126,55.770248,37.683753
94127,55.664722,37.546385
94128,55.823847,37.496905
94129,55.776376,37.655711
94130,55.762622,37.606734
94131,55.691359,37.86051
94132,55.736009,37.591713
94133,55.745303,37.6593
94134,55.748309,37.581915
94135,55.623316,37.60385
94136,55.73589,37.498626
94137,55.823249,37.496818
94138,55.708661,37.58742
94139,55.731794,37.560584
94140,55.757889,37.572594
94141,55.754086,37.601213
94142,55.737938,37.641607
94143,55.781783,37.60062
94144,55.748123,37.581955
94145,55.764069,37.73067
94146,55.736112,37.590207
94147,55.800633,37.584126
94148,55.790609,37.531255
94149,55.773108,37.663283
94150,55.84494,37.43902
94151,55.653456,37.621064
94152,55.792173,37.540591
94153,55.765753,37.602834
94154,55.66177,37.480269
94155,55.656392,37.761304
94156,55.73822,37.411267
94157,55.805579,37.800378
94158,55.677137,37.530656
94159,55.810749,37.799496
94160,55.805591,37.539578
94161,55.690252,37.601526
94162,55.823101,37.496682
94163,55.839612,37.488328
94164,55.663791,37.511768
94165,55.748261,37.625721
94166,55.795171,37.583872
94167,55.661525,37.544617
94168,55.637678,37.758
94169,55.783185,37.64261
94170,55.774205,37.520159
94171,55.697762,37.785855
94172,55.645724,37.517913
94173,55.761785,37.624184
94174,55.714219,37.820237
94175,55.677448,37.651675
94176,55.882758,37.636874
94177,55.611923,37.60324
94178,55.759704,37.650137
94179,55.75525,37.614026
94180,55.733604,37.856314
94181,55.819305,37.496532
94182,55.728356,37.620047
94183,55.689445,37.601557
94184,55.703051,37.64876
94185,55.637632,37.340484
